name,vicinity,rue,lat,lon,ranking,rating,user_ratings_total,sum_ratings,score,rating_cat,user_ratings_total_cat,rating_cat_lbl,user_ratings_total_cat_lbl,types,restaurant,food,point_of_interest,establishment,bar,bakery,liquor_store,store,meal_takeaway,cafe,meal_delivery,spa,lodging,grocery_or_supermarket,night_club,supermarket,convenience_store
Wawa Food & Music,"4 Place Saint-Nicolas aux Ondes, Strasbourg","Place Saint-Nicolas aux Ondes,",48.5811888,7.762178399999999,408,4.1,606,2484,28.21813775908177,2,8,"(3.9, 4.1]","(498.8, 853.2]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Poids Plume Bistro Viet,"7 Place des Meuniers, Strasbourg","Place des Meuniers,",48.581897,7.741784999999999,409,4.2,329,1381,28.212222771389893,3,6,"(4.1, 4.2]","(248.0, 347.0]","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Restaurant Au Bouchon,"25 Rue du Jeu-des-Enfants, Strasbourg","Rue du Jeu-des-Enfants,",48.5836589,7.7422803,410,4.2,326,1369,28.195513920285343,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Quai des saveurs,"15 Quai des Pêcheurs, Strasbourg","Quai des Pêcheurs,",48.5833968,7.758347300000001,411,4.1,587,2406,28.161416215115214,2,8,"(3.9, 4.1]","(498.8, 853.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HALIS,"40 Quai des Bateliers, Strasbourg","Quai des Bateliers,",48.58149419999999,7.755710499999998,412,4.9,7,34,28.150980396069862,9,0,"(4.8, inf]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BARBU'TO,"15 Rue Sainte-Barbe, Strasbourg","Rue Sainte-Barbe,",48.58166939999999,7.7458288,413,4.2,315,1323,28.13290432591632,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le cafoutche,"1 Avenue de la Marseillaise, Strasbourg","Avenue de la Marseillaise,",48.5861743,7.7557738,414,4.2,313,1314,28.121286217695086,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
le rouget de l’isle,"24 Avenue de la Marseillaise, Strasbourg","Avenue de la Marseillaise,",48.584791,7.757034000000002,415,4.4,97,426,28.101795630771484,5,3,"(4.3, 4.4]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Campus Burger,"6 Rue Fritz Kiener, Strasbourg","Rue Fritz Kiener,",48.5831364,7.760579999999999,416,4.3,170,731,28.080930361926576,4,4,"(4.2, 4.3]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231 East Street,"3 Place Saint-Étienne, Strasbourg","Place Saint-Étienne,",48.5831112,7.754417500000001,417,4.1,558,2287,28.07120021564407,2,8,"(3.9, 4.1]","(498.8, 853.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBQ House,"10 Grand'Rue, Strasbourg","Grand'Rue,",48.5825779,7.73949,419,4.5,53,238,28.00924141320355,6,2,"(4.4, 4.5]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Salambôo Amilkar,"2 Rue de la Croix, Strasbourg","Rue de la Croix,",48.582381,7.754662000000001,420,4.3,163,700,28.002406698937016,4,4,"(4.2, 4.3]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Petit Café,"4-5 Place de L Hôpital, Strasbourg","Place de L Hôpital,",48.5774383,7.749061999999999,421,4.7,18,84,27.989780773985537,8,1,"(4.6, 4.8]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Pause,"16 Boulevard de la Victoire, Strasbourg","Boulevard de la Victoire,",48.5832765,7.761485899999999,422,4.7,18,84,27.989780773985537,8,1,"(4.6, 4.8]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Waffle Factory,"42 Rue des Grandes Arcades, Strasbourg","Rue des Grandes Arcades,",48.5819939,7.7477416,423,4.0,994,3976,27.98954553758925,2,9,"(3.9, 4.1]","(853.2, inf]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Vert Ici,"31 Place Kléber, Strasbourg","Place Kléber,",48.583849,7.745728000000001,424,4.3,161,692,27.97935126693695,4,4,"(4.2, 4.3]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Furahaa Express - Vegan | Strasbourg,"20 Place de la Gare Hall 1, Strasbourg","Place de la Gare Hall 1,",48.58500009999999,7.7343671,425,4.6,30,138,27.954757771710444,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL PIACERE restaurant indien halal food strasbourg,"10 Rue Graumann, Strasbourg","Rue Graumann,",48.5885469,7.746898499999999,426,4.6,30,138,27.954757771710444,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Milano-Torino ""Mito""","8 Place d'Austerlitz, Strasbourg","Place d'Austerlitz,",48.5777021,7.752508100000001,427,4.0,972,3888,27.9506650597051,2,9,"(3.9, 4.1]","(853.2, inf]","['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Restaurant Urkesh,"8 cour d'oxford, Strasbourg","cour d'oxford,",48.5772545,7.7712596,428,4.3,153,657,27.88417315251567,4,4,"(4.2, 4.3]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La case de l'ile de Bourbon,"34 Grand'Rue, Strasbourg","Grand'Rue,",48.5823829,7.7404808,429,4.2,273,1146,27.871883117571176,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arc-en-miel et sa Boutique Gourmande,"72 Avenue de la Forêt-Noire, Strasbourg","Avenue de la Forêt-Noire,",48.58239469999999,7.7732192,430,4.5,49,220,27.855882360128312,6,2,"(4.4, 4.5]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Terroir & Co,"4 Place Saint-Pierre-le-Jeune, Strasbourg","Place Saint-Pierre-le-Jeune,",48.5852223,7.746076299999998,431,4.4,85,374,27.849443273142892,5,3,"(4.3, 4.4]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Anatolian Garden,"27 Rue de l'Yser, Strasbourg","Rue de l'Yser,",48.58517859999999,7.7773064,432,4.6,28,128,27.816926944174206,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Bistrot des Copains,"12 Quai Finkwiller, Strasbourg","Quai Finkwiller,",48.5786503,7.744908899999999,433,4.0,894,3576,27.80535007518367,2,9,"(3.9, 4.1]","(853.2, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Orient Express,"22 Rue Gutenberg, Strasbourg","Rue Gutenberg,",48.5812788,7.7467748,434,4.2,258,1083,27.768802765045567,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilt,"7 Rue des Hallebardes, Strasbourg","Rue des Hallebardes,",48.58190379999999,7.748917299999999,435,4.6,27,124,27.74427331513134,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brasserie WOW,"32-34 Rue du Jeu-des-Enfants, Strasbourg","Rue du Jeu-des-Enfants,",48.5834929,7.742082699999999,436,4.0,862,3448,27.74202906329885,2,9,"(3.9, 4.1]","(853.2, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Boccaccio,"14 Rue Finkwiller, Strasbourg","Rue Finkwiller,",48.578787,7.742244200000002,437,4.2,254,1066,27.74030160980374,3,6,"(4.1, 4.2]","(248.0, 347.0]","['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Brasserie K Strasbourg,"3 Place de la Gare, Strasbourg","Place de la Gare,",48.5838873,7.735647999999999,438,4.5,46,207,27.732410242567084,6,2,"(4.4, 4.5]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mado Strasbourg,"3 Rue de la 1ère Armée, Strasbourg","Rue de la 1ère Armée,",48.57837000000001,7.749444299999999,439,4.1,460,1885,27.72730710989445,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Potence,"11 Rue du Maire Kuss, Strasbourg","Rue du Maire Kuss,",48.58389589999999,7.7370454,440,4.1,460,1885,27.72730710989445,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PUR etc. Strasbourg Les Halles,"Place des Halles, Strasbourg","des Halles,",48.586899,7.740765000000001,442,4.3,139,597,27.704963641092608,4,4,"(4.2, 4.3]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Café Stein,"29 Rue du Vieux-Marché-aux-Poissons, Strasbourg","Rue du Vieux-Marché-aux-Poissons,",48.580904,7.7491274,443,4.3,136,584,27.66421730599193,4,4,"(4.2, 4.3]","(128.2, 184.0]","['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
BLOOMY SWEET Strasbourg,"37 Quai des Bateliers, Strasbourg","Quai des Bateliers,",48.581352,7.755306000000003,444,4.4,77,338,27.660559190758924,5,2,"(4.3, 4.4]","(36.6, 78.0]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Yonako,"28 Rue Thomann, Strasbourg","Rue Thomann,",48.58474469999999,7.7456798,445,4.2,239,1003,27.62927118398218,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolya Coffee,"2 Petite Rue du Vieux Marché aux Vins, Strasbourg","Petite Rue du Vieux Marché aux Vins,",48.583935,7.7411454,446,3.9,1526,5951,27.62586268111356,1,9,"(3.6, 3.9]","(853.2, inf]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Moffin Factory,"27 Rue du Vingt-Deux Novembre, Strasbourg","Rue du Vingt-Deux Novembre,",48.5826844,7.7441168,447,4.7,15,70,27.617628917561703,8,1,"(4.6, 4.8]","(8.8, 36.6]","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
La Bolée de Cidre,"55 Rue du Fossé-des-Tanneurs, Strasbourg","Rue du Fossé-des-Tanneurs,",48.58203,7.743090199999999,448,4.2,234,982,27.5907066011226,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Factory,"8 Rue du Faubourg-de-Pierre, Strasbourg","Rue du Faubourg-de-Pierre,",48.58734090000001,7.7464885,449,4.4,74,325,27.5846195668163,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pub Mac Carthy,"6 Rue des Glacières, Strasbourg","Rue des Glacières,",48.578879,7.739657999999999,450,4.3,128,550,27.55100286948583,4,3,"(4.2, 4.3]","(78.0, 128.2]","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Le Coin Du Grill,"48 Rue du Jeu-des-Enfants, Strasbourg","Rue du Jeu-des-Enfants,",48.5837548,7.7430501,451,4.1,414,1697,27.539701398595685,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Vapiano,"2 Quai Kléber, Strasbourg","Quai Kléber,",48.5858228,7.7414968,452,3.8,2800,10640,27.539200519100433,1,9,"(3.6, 3.9]","(853.2, inf]","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Naoko,"13 Place de la Gare, Strasbourg","Place de la Gare,",48.58512870000001,7.736557100000001,453,4.2,226,949,27.527255444419083,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Quai de L' Ill,"Place du Corbeau, Strasbourg","du Corbeau,",48.5791472,7.751663899999998,454,4.0,760,3040,27.523254369123165,2,8,"(3.9, 4.1]","(498.8, 853.2]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Le Cornichon Masqué Strasbourg,"17 Place du Marché Gayot, Strasbourg","Place du Marché Gayot,",48.5824732,7.753254000000001,455,4.2,224,940,27.511041677003483,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sashimi shop,"19 Boulevard de Lyon, Strasbourg","Boulevard de Lyon,",48.5764062,7.731495599999998,456,4.6,24,110,27.508971711873386,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet 168,"9 Rue de la Division Leclerc, Strasbourg","Rue de la Division Leclerc,",48.58008969999999,7.747612299999999,457,4.4,71,312,27.505536734363936,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aqua EDO,"12 Rue des Écrivains, Strasbourg","Rue des Écrivains,",48.58259599999999,7.752811,458,4.2,223,936,27.502880424802278,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Café Bâle,"24 Rue d'Austerlitz, Strasbourg","Rue d'Austerlitz,",48.57815229999999,7.752804800000002,459,3.8,2738,10404,27.502247086432288,1,9,"(3.6, 3.9]","(853.2, inf]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chez Victor Tribunal,"17 Rue Graumann, Strasbourg","Rue Graumann,",48.5889366,7.747572399999999,460,4.7,14,65,27.47680176768772,8,1,"(4.6, 4.8]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulangerie Amry,"22 Rue de Molsheim, Strasbourg","Rue de Molsheim,",48.57686629999999,7.732439599999998,461,4.3,122,524,27.461347271901417,4,3,"(4.2, 4.3]","(78.0, 128.2]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Arnaud & co,"6 Rue François-Xavier Richter, Strasbourg","Rue François-Xavier Richter,",48.5888,7.7790402,462,4.1,396,1623,27.460550262294596,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Gourmet,"38 Rue de Zurich, Strasbourg","Rue de Zurich,",48.5795695,7.757733,463,5.0,3,15,27.385606273598313,9,0,"(4.8, inf]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SUSHI OPERA,"10 Rue de la Fonderie, Strasbourg","Rue de la Fonderie,",48.5858488,7.749732400000002,464,5.0,3,15,27.385606273598313,9,0,"(4.8, inf]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maman est en Haut,"11 Rue Schwendi, Strasbourg","Rue Schwendi,",48.590749,7.752400000000001,466,5.0,3,15,27.385606273598313,9,0,"(4.8, inf]","(0.0, 8.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wok Thai,"11 Place Saint-Étienne, Strasbourg","Place Saint-Étienne,",48.5834239,7.754939500000001,467,4.2,207,869,27.367075450919057,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lacocina,"2 Grand'Rue, Strasbourg","Grand'Rue,",48.582632,7.738970999999999,468,4.1,372,1525,27.349226053515775,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzeria Geppetto,"1 Place Saint-Étienne, Strasbourg","Place Saint-Étienne,",48.58310470000001,7.754273500000001,469,4.4,65,286,27.336818769228568,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Cahute,"3 Rue Saint-Guillaume, Strasbourg","Rue Saint-Guillaume,",48.5822666,7.757646100000002,470,4.4,65,286,27.336818769228568,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
À l'Observatoire,"1 Rue Kirstein, Strasbourg","Rue Kirstein,",48.58225779999999,7.7716593,471,4.1,369,1512,27.334808101252143,2,7,"(3.9, 4.1]","(347.0, 498.8]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mont Liban,"26 Rue du Faubourg-de-Pierre, Strasbourg","Rue du Faubourg-de-Pierre,",48.5884153,7.745989999999998,472,4.3,114,490,27.334690860746832,4,3,"(4.2, 4.3]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciarus,"7 Rue Finkmatt, Strasbourg","Rue Finkmatt,",48.58937249999999,7.7474502,473,3.9,1284,5007,27.333403592558053,1,9,"(3.6, 3.9]","(853.2, inf]","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
House Food,"64 Rue du Faubourg-National, Strasbourg","Rue du Faubourg-National,",48.5823901,7.734684999999999,475,4.7,13,61,27.325533755842134,8,1,"(4.6, 4.8]","(8.8, 36.6]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Phantong Restaurant Thailandais,"13 Rue des Orphelins, Strasbourg","Rue des Orphelins,",48.5787875,7.754907400000001,476,4.2,201,844,27.313423441166055,3,5,"(4.1, 4.2]","(184.0, 248.0]","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Le Chut Hôtel - Restaurant -Café,"4 Rue du Bain-aux-Plantes, Strasbourg","Rue du Bain-aux-Plantes,",48.5812943,7.739529800000001,477,4.2,201,844,27.313423441166055,3,5,"(4.1, 4.2]","(184.0, 248.0]","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Pâtisserie Chez Patrick,"5 Rue de Verdun, Strasbourg","Rue de Verdun,",48.5856401,7.770410600000001,479,4.2,191,802,27.220340142440456,3,5,"(4.1, 4.2]","(184.0, 248.0]","['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Le Gourmet Voyageur,"14 Petite Rue de la Course, Strasbourg","Petite Rue de la Course,",48.583763,7.7355788,480,4.1,340,1393,27.189063559873244,2,6,"(3.9, 4.1]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Teranga,"6 Boulevard de Nancy, Strasbourg","Boulevard de Nancy,",48.5803984,7.7317917,481,4.3,104,447,27.16324335898475,4,3,"(4.2, 4.3]","(78.0, 128.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Restaurant Chut,"4 Rue du Bain-aux-Plantes, Strasbourg","Rue du Bain-aux-Plantes,",48.5812649,7.7395231,482,4.6,20,92,27.14473798005431,7,1,"(4.5, 4.6]","(8.8, 36.6]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Palais des Fêtes,"4 Rue de Phalsbourg, Strasbourg","Rue de Phalsbourg,",48.5906456,7.749214899999999,484,4.4,58,255,27.119083171676927,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L'EXPRESSO,"17 Rue du Maire Kuss, Strasbourg","Rue du Maire Kuss,",48.5841014,7.736544199999999,485,4.0,595,2380,27.0980678629142,2,8,"(3.9, 4.1]","(498.8, 853.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pho Kim Saigon,"18 Rue du Faubourg-de-Saverne, Strasbourg","Rue du Faubourg-de-Saverne,",48.5856788,7.740353099999999,486,4.0,595,2380,27.0980678629142,2,8,"(3.9, 4.1]","(498.8, 853.2]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The university restaurant Gallia,"1 Place de l'Université, Strasbourg","Place de l'Université,",48.58455530000001,7.7597087,487,4.1,322,1320,27.092209073952905,2,6,"(3.9, 4.1]","(248.0, 347.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
La Graffateria,"Dans l'hôtel Le Graffalgar, 17 Rue Déserte, Strasbourg","l'hôtel Le Graffalgar, 17 Rue Déserte,",48.58334079999999,7.7357174,488,4.2,178,747,27.091764009697354,3,4,"(4.1, 4.2]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulangerie à Strasbourg - Pâtisserie à Strasbourg - Traiteur à Strasbourg - AU PETIT ARTISAN Strasbourg,"10 Rue de Barr, Strasbourg","Rue de Barr,",48.57859190000001,7.733106400000001,489,4.3,98,421,27.052272125477728,4,3,"(4.2, 4.3]","(78.0, 128.2]","['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Streeat,"10A Rue de Sébastopol, Strasbourg","Rue de Sébastopol,",48.586602,7.7430744,490,4.4,56,246,27.052027318827285,5,2,"(4.3, 4.4]","(36.6, 78.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Au Gourmet de L'Orangerie,"30 Allée de la Robertsau, Strasbourg","Allée de la Robertsau,",48.58847489999999,7.766247399999999,491,4.2,171,718,27.018583663647046,3,4,"(4.1, 4.2]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinecitta,"5 Rue de l'Abreuvoir, Strasbourg","Rue de l'Abreuvoir,",48.57882009999999,7.7598764,492,4.2,171,718,27.018583663647046,3,4,"(4.1, 4.2]","(128.2, 184.0]","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Thaï Square,"7 Place Clément, Strasbourg","Place Clément,",48.5869047,7.743168,493,4.2,168,705,26.986298983248624,3,4,"(4.1, 4.2]","(128.2, 184.0]","['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
